scenario,seed,policy,unit,unit_type,explored_area_km2,first_coverage_area_km2,damage_hits,kill_credit,targets_damaged,alive,death_time,death_cause
S10,421,harness,1.0,white_uav1,UAV,19325.0,4625.0,0,0,0,True,,
S10,422,harness,1.0,white_usv2,USV,12500.0,1900.0,2,0,3,True,,
S10,422,harness,1.0,white_usv5,USV,13250.0,500.0,1,1,3,True,,
S10,422,harness,1.0,white_usv8,USV,12575.0,675.0,2,0,3,True,,
S10,422,harness,1.0,white_usv10,USV,12700.0,1300.0,2,0,3,True,,
S10,422,harness,1.0,white_usv4,USV,12525.0,0.0,2,1,3,True,,
S10,422,harness,1.0,white_usv3,USV,12675.0,0.0,2,0,2,False,8453,unknown
S10,422,harness,1.0,white_usv6,USV,12625.0,0.0,2,1,2,False,8453,unknown
S10,422,harness,1.0,white_usv7,USV,12825.0,0.0,1,1,2,True,,
S10,422,harness,1.0,white_usv9,USV,12725.0,0.0,2,2,3,True,,
S10,422,harness,1.0,white_usv1,USV,12525.0,1000.0,1,2,3,True,,
S10,422,harness,1.0,white_uav4,UAV,18200.0,10950.0,0,0,0,True,,
S10,422,harness,1.0,white_uav7,UAV,13975.0,6800.0,0,0,0,True,,
S10,422,harness,1.0,white_uav10,UAV,17475.0,8200.0,0,0,0,True,,
S10,422,harness,1.0,white_uav5,UAV,14850.0,2725.0,0,0,0,True,,
S10,422,harness,1.0,white_uav3,UAV,18025.0,4650.0,0,0,0,True,,
S10,422,harness,1.0,white_uav6,UAV,11450.0,675.0,0,0,0,True,,
S10,422,harness,1.0,white_uav9,UAV,17325.0,2500.0,0,0,0,True,,
S10,422,harness,1.0,white_uav1,UAV,20775.0,7475.0,0,0,0,True,,
S10,422,harness,1.0,white_uav8,UAV,17800.0,1000.0,0,0,0,True,,
S10,422,harness,1.0,white_uav2,UAV,18550.0,900.0,0,0,0,True,,
S10,423,harness,1.0,white_usv5,USV,12900.0,1300.0,4,0,3,True,,
S10,423,harness,1.0,white_usv8,USV,14200.0,600.0,4,0,2,True,,
S10,423,harness,1.0,white_usv1,USV,12800.0,1650.0,2,0,3,True,,
S10,423,harness,1.0,white_usv3,USV,12700.0,0.0,3,3,4,False,9418,unknown
S10,423,harness,1.0,white_usv4,USV,12975.0,0.0,3,0,2,False,9418,unknown
S10,423,harness,1.0,white_usv2,USV,12625.0,0.0,2,1,2,True,,
S10,423,harness,1.0,white_usv7,USV,13725.0,0.0,0,3,3,True,,
S10,423,harness,1.0,white_usv9,USV,14250.0,300.0,1,1,1,True,,
S10,423,harness,1.0,white_usv6,USV,12975.0,0.0,1,1,1,False,8373,unknown
S10,423,harness,1.0,white_usv10,USV,14125.0,1075.0,0,1,1,True,,
S10,423,harness,1.0,white_uav2,UAV,18450.0,10900.0,0,0,0,True,,
S10,423,harness,1.0,white_uav4,UAV,15375.0,7350.0,0,0,0,True,,
S10,423,harness,1.0,white_uav3,UAV,18625.0,1925.0,0,0,0,True,,
S10,423,harness,1.0,white_uav7,UAV,17125.0,8750.0,0,0,0,True,,
S10,423,harness,1.0,white_uav5,UAV,13350.0,1825.0,0,0,0,True,,
S10,423,harness,1.0,white_uav9,UAV,18700.0,7625.0,0,0,0,True,,
S10,423,harness,1.0,white_uav6,UAV,12325.0,525.0,0,0,0,True,,
S10,423,harness,1.0,white_uav8,UAV,18975.0,1200.0,0,0,0,True,,
S10,423,harness,1.0,white_uav10,UAV,19175.0,4375.0,0,0,0,True,,
S10,423,harness,1.0,white_uav1,UAV,18850.0,4700.0,0,0,0,True,,
S10,424,harness,1.0,white_usv2,USV,17725.0,1825.0,1,0,1,True,,
S10,424,harness,1.0,white_usv9,USV,17425.0,1425.0,1,1,2,True,,
S10,424,harness,1.0,white_usv4,USV,16950.0,0.0,8,2,4,True,,
S10,424,harness,1.0,white_usv6,USV,17150.0,0.0,3,0,3,True,,
S10,424,harness,1.0,white_usv7,USV,17750.0,0.0,1,0,2,True,,
S10,424,harness,1.0,white_usv8,USV,19300.0,0.0,3,2,3,True,,
S10,424,harness,1.0,white_usv10,USV,19525.0,950.0,1,1,1,True,,
S10,424,harness,1.0,white_usv1,USV,18100.0,1025.0,1,2,2,True,,
S10,424,harness,1.0,white_usv3,USV,17900.0,0.0,0,0,0,True,,
S10,424,harness,1.0,white_usv5,USV,18375.0,25.0,1,2,2,True,,
S10,424,harness,1.0,white_uav1,UAV,29650.0,10025.0,0,0,0,True,,
S10,424,harness,1.0,white_uav6,UAV,25050.0,10550.0,0,0,0,True,,
S10,424,harness,1.0,white_uav8,UAV,24025.0,8600.0,0,0,0,True,,
S10,424,harness,1.0,white_uav2,UAV,24400.0,9025.0,0,0,0,True,,
S10,424,harness,1.0,white_uav4,UAV,20450.0,5275.0,0,0,0,True,,
S10,424,harness,1.0,white_uav5,UAV,20100.0,1000.0,0,0,0,True,,
S10,424,harness,1.0,white_uav7,UAV,23225.0,1450.0,0,0,0,True,,
S10,424,harness,1.0,white_uav3,UAV,22125.0,3750.0,0,0,0,True,,
S10,424,harness,1.0,white_uav9,UAV,26400.0,4025.0,0,0,0,True,,
S10,424,harness,1.0,white_uav10,UAV,29725.0,8700.0,0,0,0,True,,
S10,425,harness,1.0,white_usv4,USV,12550.0,1450.0,3,0,2,True,,
S10,425,harness,1.0,white_usv8,USV,12950.0,800.0,4,0,3,True,,
S10,425,harness,1.0,white_usv9,USV,13975.0,350.0,3,2,3,True,,
S10,425,harness,1.0,white_usv10,USV,13300.0,950.0,2,0,1,True,,
S10,425,harness,1.0,white_usv1,USV,12600.0,1550.0,1,1,1,True,,
S10,425,harness,1.0,white_usv3,USV,12700.0,0.0,1,2,2,True,,
S10,425,harness,1.0,white_usv5,USV,13550.0,0.0,2,1,2,True,,
S10,425,harness,1.0,white_usv6,USV,13250.0,0.0,2,0,2,True,,
S10,425,harness,1.0,white_usv2,USV,12575.0,0.0,1,2,2,True,,
S10,425,harness,1.0,white_usv7,USV,13925.0,0.0,1,1,1,True,,
S10,425,harness,1.0,white_uav9,UAV,17975.0,11100.0,0,0,0,True,,
S10,425,harness,1.0,white_uav10,UAV,17350.0,5400.0,0,0,0,True,,
S10,425,harness,1.0,white_uav1,UAV,18875.0,8350.0,0,0,0,True,,
S10,425,harness,1.0,white_uav6,UAV,13975.0,7550.0,0,0,0,True,,
S10,425,harness,1.0,white_uav5,UAV,14775.0,3000.0,0,0,0,True,,
S10,425,harness,1.0,white_uav8,UAV,17375.0,2725.0,0,0,0,True,,
S10,425,harness,1.0,white_uav7,UAV,14000.0,500.0,0,0,0,True,,
S10,425,harness,1.0,white_uav4,UAV,18025.0,3050.0,0,0,0,True,,
S10,425,harness,1.0,white_uav2,UAV,20650.0,5375.0,0,0,0,True,,
S10,425,harness,1.0,white_uav3,UAV,19775.0,1175.0,0,0,0,True,,
S10,426,harness,1.0,white_usv1,USV,16600.0,2750.0,2,1,2,True,,
S10,426,harness,1.0,white_usv4,USV,16775.0,425.0,2,1,3,True,,
S10,426,harness,1.0,white_usv7,USV,15650.0,625.0,5,0,2,True,,
S10,426,harness,1.0,white_usv10,USV,15925.0,1550.0,1,0,2,True,,
S10,426,harness,1.0,white_usv3,USV,12775.0,0.0,1,0,2,False,8420,unknown
S10,426,harness,1.0,white_usv5,USV,12850.0,0.0,1,1,3,False,8788,unknown
S10,426,harness,1.0,white_usv2,USV,16900.0,0.0,2,2,3,True,,
S10,426,harness,1.0,white_usv6,USV,15625.0,0.0,4,0,3,True,,
S10,426,harness,1.0,white_usv8,USV,16600.0,0.0,2,3,3,True,,
S10,426,harness,1.0,white_usv9,USV,16000.0,0.0,0,2,2,True,,
S10,426,harness,1.0,white_uav3,UAV,26225.0,11250.0,0,0,0,True,,
S10,426,harness,1.0,white_uav6,UAV,22500.0,9800.0,0,0,0,True,,
S10,426,harness,1.0,white_uav9,UAV,23500.0,10525.0,0,0,0,True,,
S10,426,harness,1.0,white_uav8,UAV,20075.0,2925.0,0,0,0,True,,
S10,426,harness,1.0,white_uav4,UAV,22275.0,4575.0,0,0,0,True,,
S10,426,harness,1.0,white_uav7,UAV,20525.0,1725.0,0,0,0,True,,
S10,426,harness,1.0,white_uav2,UAV,23625.0,7625.0,0,0,0,True,,
S10,426,harness,1.0,white_uav5,UAV,21200.0,700.0,0,0,0,True,,
S10,426,harness,1.0,white_uav10,UAV,26225.0,9575.0,0,0,0,True,,
S10,426,harness,1.0,white_uav1,UAV,27075.0,4950.0,0,0,0,True,,
S10,427,harness,1.0,white_usv2,USV,13225.0,1775.0,3,0,2,True,,
S10,427,harness,1.0,white_usv5,USV,13150.0,375.0,3,0,1,True,,
S10,427,harness,1.0,white_usv8,USV,12525.0,625.0,3,1,3,True,,
S10,427,harness,1.0,white_usv1,USV,13300.0,1000.0,2,1,2,True,,
S10,427,harness,1.0,white_usv4,USV,13100.0,0.0,2,0,2,True,,
S10,427,harness,1.0,white_usv3,USV,13475.0,0.0,1,2,2,True,,
S10,427,harness,1.0,white_usv6,USV,12550.0,0.0,3,1,1,True,,
S10,427,harness,1.0,white_usv7,USV,12925.0,0.0,1,1,2,True,,
S10,427,harness,1.0,white_usv9,USV,12550.0,375.0,1,1,3,False,8990,unknown
S10,427,harness,1.0,white_usv10,USV,12450.0,1025.0,1,2,2,False,8990,unknown
S10,427,harness,1.0,white_uav1,UAV,18400.0,10025.0,0,0,0,True,,
S10,427,harness,1.0,white_uav4,UAV,17400.0,10000.0,0,0,0,True,,
S10,427,harness,1.0,white_uav7,UAV,16950.0,7225.0,0,0,0,True,,
S10,427,harness,1.0,white_uav8,UAV,18400.0,3425.0,0,0,0,True,,
S10,427,harness,1.0,white_uav6,UAV,13275.0,2200.0,0,0,0,True,,
S10,427,harness,1.0,white_uav9,UAV,17875.0,3300.0,0,0,0,True,,
S10,427,harness,1.0,white_uav5,UAV,12250.0,600.0,0,0,0,True,,
S10,427,harness,1.0,white_uav3,UAV,18625.0,3775.0,0,0,0,True,,
S10,427,harness,1.0,white_uav10,UAV,17700.0,3250.0,0,0,0,True,,
S10,427,harness,1.0,white_uav2,UAV,18075.0,1425.0,0,0,0,True,,
S10,428,harness,1.0,white_usv5,USV,12850.0,1250.0,2,0,2,False,8552,unknown
S10,428,harness,1.0,white_usv6,USV,12650.0,200.0,2,0,2,False,8552,unknown
S10,428,harness,1.0,white_usv9,USV,12550.0,675.0,1,0,3,True,,
S10,428,harness,1.0,white_usv2,USV,12625.0,675.0,1,1,3,True,,
S10,428,harness,1.0,white_usv3,USV,12800.0,0.0,2,1,2,False,8552,unknown
S10,428,harness,1.0,white_usv1,USV,12625.0,1075.0,2,0,2,True,,
S10,428,harness,1.0,white_usv8,USV,12500.0,0.0,2,0,3,True,,
S10,428,harness,1.0,white_usv10,USV,12725.0,1075.0,0,0,1,True,,
S10,428,harness,1.0,white_usv4,USV,12550.0,0.0,1,2,2,True,,
S10,428,harness,1.0,white_usv7,USV,12700.0,0.0,1,3,3,True,,
S10,428,harness,1.0,white_uav1,UAV,17175.0,9650.0,0,0,0,True,,
S10,428,harness,1.0,white_uav5,UAV,12300.0,8600.0,0,0,0,True,,
S10,428,harness,1.0,white_uav6,UAV,11975.0,3475.0,0,0,0,True,,
S10,428,harness,1.0,white_uav8,UAV,16875.0,6225.0,0,0,0,True,,
S10,428,harness,1.0,white_uav4,UAV,15200.0,3275.0,0,0,0,True,,
S10,428,harness,1.0,white_uav7,UAV,15175.0,675.0,0,0,0,True,,
S10,428,harness,1.0,white_uav9,UAV,16125.0,3300.0,0,0,0,True,,
S10,428,harness,1.0,white_uav3,UAV,17575.0,2400.0,0,0,0,True,,
S10,428,harness,1.0,white_uav2,UAV,16325.0,725.0,0,0,0,True,,
S10,428,harness,1.0,white_uav10,UAV,17350.0,3750.0,0,0,0,True,,
S10,429,harness,1.0,white_usv10,USV,12700.0,2725.0,4,0,2,True,,
S10,429,harness,1.0,white_usv3,USV,12625.0,1200.0,3,0,3,True,,
S10,429,harness,1.0,white_usv7,USV,13650.0,0.0,3,1,3,True,,
S10,429,harness,1.0,white_usv4,USV,12500.0,0.0,2,0,2,True,,
S10,429,harness,1.0,white_usv5,USV,12550.0,0.0,2,1,2,True,,
S10,429,harness,1.0,white_usv8,USV,13525.0,0.0,0,0,3,True,,
S10,429,harness,1.0,white_usv9,USV,12925.0,0.0,1,2,3,True,,
S10,429,harness,1.0,white_usv1,USV,12625.0,1350.0,2,2,2,True,,
S10,429,harness,1.0,white_usv2,USV,12525.0,0.0,0,2,2,True,,
S10,429,harness,1.0,white_usv6,USV,12900.0,0.0,1,0,1,True,,
S10,429,harness,1.0,white_uav2,UAV,18700.0,11800.0,0,0,0,True,,
S10,429,harness,1.0,white_uav6,UAV,12275.0,8575.0,0,0,0,True,,
S10,429,harness,1.0,white_uav8,UAV,18500.0,7200.0,0,0,0,True,,
S10,429,harness,1.0,white_uav7,UAV,16925.0,700.0,0,0,0,True,,
S10,429,harness,1.0,white_uav10,UAV,18850.0,6725.0,0,0,0,True,,
S10,429,harness,1.0,white_uav1,UAV,20025.0,4600.0,0,0,0,True,,
S10,429,harness,1.0,white_uav4,UAV,16600.0,4425.0,0,0,0,True,,
S10,429,harness,1.0,white_uav3,UAV,19200.0,1775.0,0,0,0,True,,
S10,429,harness,1.0,white_uav5,UAV,12125.0,225.0,0,0,0,True,,
S10,429,harness,1.0,white_uav9,UAV,17850.0,1200.0,0,0,0,True,,
S10,430,harness,1.0,white_usv2,USV,13200.0,1800.0,4,0,1,False,8459,unknown
S10,430,harness,1.0,white_usv3,USV,14425.0,125.0,4,0,2,True,,
S10,430,harness,1.0,white_usv7,USV,13400.0,675.0,3,0,3,True,,
S10,430,harness,1.0,white_usv8,USV,13425.0,225.0,3,1,2,True,,
S10,430,harness,1.0,white_usv10,USV,12700.0,1375.0,1,0,2,True,,
S10,430,harness,1.0,white_usv1,USV,15250.0,950.0,0,0,2,True,,
S10,430,harness,1.0,white_usv5,USV,15125.0,0.0,1,2,3,True,,
S10,430,harness,1.0,white_usv9,USV,13350.0,0.0,1,1,3,True,,
S10,430,harness,1.0,white_usv4,USV,13825.0,0.0,1,2,2,True,,
S10,430,harness,1.0,white_usv6,USV,12975.0,0.0,0,2,2,False,8901,unknown
S10,430,harness,1.0,white_uav2,UAV,20350.0,14175.0,0,0,0,True,,
S10,430,harness,1.0,white_uav9,UAV,18325.0,8750.0,0,0,0,True,,
S10,430,harness,1.0,white_uav8,UAV,18125.0,3975.0,0,0,0,True,,
S10,430,harness,1.0,white_uav6,UAV,17150.0,7600.0,0,0,0,True,,
S10,430,harness,1.0,white_uav4,UAV,18175.0,5025.0,0,0,0,True,,
S10,430,harness,1.0,white_uav3,UAV,20175.0,4050.0,0,0,0,True,,
S10,430,harness,1.0,white_uav1,UAV,19750.0,6275.0,0,0,0,True,,
S10,430,harness,1.0,white_uav10,UAV,19600.0,5375.0,0,0,0,True,,
S10,430,harness,1.0,white_uav7,UAV,19000.0,1750.0,0,0,0,True,,
S10,430,harness,1.0,white_uav5,UAV,16200.0,525.0,0,0,0,True,,
S10,401,harness,0,white_usv4,USV,14775.0,1450.0,6,0,3,True,,
S10,401,harness,0,white_usv7,USV,13025.0,600.0,3,1,3,True,,
S10,401,harness,0,white_usv10,USV,15700.0,1500.0,1,0,2,True,,
S10,401,harness,0,white_usv1,USV,14025.0,1600.0,3,1,2,True,,
S10,401,harness,0,white_usv5,USV,14850.0,0.0,1,0,2,True,,
S10,401,harness,0,white_usv3,USV,14100.0,0.0,2,0,2,True,,
S10,401,harness,0,white_usv2,USV,14700.0,0.0,2,1,3,True,,
S10,401,harness,0,white_usv6,USV,14525.0,0.0,1,1,2,True,,
S10,401,harness,0,white_usv8,USV,14000.0,0.0,0,3,4,True,,
S10,401,harness,0,white_usv9,USV,14350.0,0.0,0,2,2,True,,
S10,401,harness,0,white_uav3,UAV,18825.0,11475.0,0,0,0,True,,
S10,401,harness,0,white_uav4,UAV,17450.0,4750.0,0,0,0,True,,
S10,401,harness,0,white_uav6,UAV,18725.0,7325.0,0,0,0,True,,
S10,401,harness,0,white_uav9,UAV,20200.0,9350.0,0,0,0,True,,
S10,401,harness,0,white_uav2,UAV,21075.0,8075.0,0,0,0,True,,
S10,401,harness,0,white_uav8,UAV,19675.0,4150.0,0,0,0,True,,
S10,401,harness,0,white_uav7,UAV,18825.0,1800.0,0,0,0,True,,
S10,401,harness,0,white_uav1,UAV,20975.0,4850.0,0,0,0,True,,
S10,401,harness,0,white_uav10,UAV,19825.0,4650.0,0,0,0,True,,
S10,401,harness,0,white_uav5,UAV,17125.0,1025.0,0,0,0,True,,
S10,402,harness,0,white_usv2,USV,13025.0,1550.0,5,0,2,True,,
S10,402,harness,0,white_usv5,USV,13650.0,375.0,4,0,3,True,,
S10,402,harness,0,white_usv4,USV,12550.0,0.0,2,0,2,False,8399,unknown
S10,402,harness,0,white_usv8,USV,14525.0,575.0,3,0,4,True,,
S10,402,harness,0,white_usv3,USV,12550.0,0.0,1,0,2,False,8399,unknown
S10,402,harness,0,white_usv6,USV,14200.0,0.0,2,2,4,True,,
S10,402,harness,0,white_usv7,USV,13850.0,0.0,1,0,2,True,,
S10,402,harness,0,white_usv9,USV,13225.0,275.0,0,2,2,True,,
S10,402,harness,0,white_usv10,USV,13875.0,975.0,0,2,2,True,,
S10,402,harness,0,white_usv1,USV,12700.0,1050.0,1,3,3,True,,
S10,402,harness,0,white_uav1,UAV,19775.0,11225.0,0,0,0,True,,
S10,402,harness,0,white_uav7,UAV,16575.0,8925.0,0,0,0,True,,
S10,402,harness,0,white_uav10,UAV,18025.0,7775.0,0,0,0,True,,
S10,402,harness,0,white_uav4,UAV,16675.0,6975.0,0,0,0,True,,
S10,402,harness,0,white_uav8,UAV,18200.0,3825.0,0,0,0,True,,
S10,402,harness,0,white_uav3,UAV,17525.0,2775.0,0,0,0,True,,
S10,402,harness,0,white_uav6,UAV,13675.0,2000.0,0,0,0,True,,
S10,402,harness,0,white_uav9,UAV,17475.0,925.0,0,0,0,True,,
S10,402,harness,0,white_uav5,UAV,14275.0,600.0,0,0,0,True,,
S10,402,harness,0,white_uav2,UAV,19225.0,3150.0,0,0,0,True,,
S10,403,harness,0,white_usv7,USV,13600.0,1325.0,5,1,2,True,,
S10,403,harness,0,white_usv10,USV,14175.0,1550.0,3,1,2,True,,
S10,403,harness,0,white_usv4,USV,13050.0,575.0,3,0,3,False,9011,unknown
S10,403,harness,0,white_usv2,USV,12850.0,525.0,1,1,2,False,8701,unknown
S10,403,harness,0,white_usv3,USV,12575.0,0.0,3,0,4,True,,
S10,403,harness,0,white_usv6,USV,13100.0,0.0,0,2,4,True,,
S10,403,harness,0,white_usv9,USV,13775.0,0.0,0,0,1,True,,
S10,403,harness,0,white_usv1,USV,13100.0,1000.0,2,1,2,False,9011,unknown
S10,403,harness,0,white_usv5,USV,12675.0,0.0,1,2,3,True,,
S10,403,harness,0,white_usv8,USV,13125.0,0.0,1,1,2,True,,
S10,403,harness,0,white_uav2,UAV,17700.0,9825.0,0,0,0,True,,
S10,403,harness,0,white_uav9,UAV,17100.0,8175.0,0,0,0,True,,
S10,403,harness,0,white_uav4,UAV,15800.0,6500.0,0,0,0,True,,
S10,403,harness,0,white_uav8,UAV,17250.0,4150.0,0,0,0,True,,
S10,403,harness,0,white_uav3,UAV,17450.0,2050.0,0,0,0,True,,
S10,403,harness,0,white_uav7,UAV,16475.0,3500.0,0,0,0,True,,
S10,403,harness,0,white_uav5,UAV,15225.0,1525.0,0,0,0,True,,
S10,403,harness,0,white_uav1,UAV,17650.0,3150.0,0,0,0,True,,
S10,403,harness,0,white_uav10,UAV,18575.0,4350.0,0,0,0,True,,
S10,403,harness,0,white_uav6,UAV,12950.0,275.0,0,0,0,True,,
S10,404,harness,0,white_usv7,USV,12925.0,1500.0,5,0,3,True,,
S10,404,harness,0,white_usv10,USV,13900.0,1600.0,4,0,3,True,,
S10,404,harness,0,white_usv2,USV,13250.0,1175.0,2,0,1,False,8611,unknown
S10,404,harness,0,white_usv6,USV,12850.0,0.0,1,0,1,False,8301,unknown
S10,404,harness,0,white_usv4,USV,13100.0,0.0,2,1,3,True,,
S10,404,harness,0,white_usv3,USV,12650.0,0.0,2,3,4,True,,
S10,404,harness,0,white_usv9,USV,12800.0,0.0,0,2,3,False,9000,unknown
S10,404,harness,0,white_usv1,USV,12675.0,1025.0,0,2,3,True,,
S10,404,harness,0,white_usv5,USV,12850.0,0.0,1,0,1,False,8301,unknown
S10,404,harness,0,white_usv8,USV,12825.0,0.0,1,1,1,False,8301,unknown
S10,404,harness,0,white_uav8,UAV,17650.0,10100.0,0,0,0,True,,
S10,404,harness,0,white_uav2,UAV,18075.0,8200.0,0,0,0,True,,
S10,404,harness,0,white_uav3,UAV,17500.0,3975.0,0,0,0,True,,
S10,404,harness,0,white_uav5,UAV,12975.0,5300.0,0,0,0,True,,
S10,404,harness,0,white_uav6,UAV,12550.0,2050.0,0,0,0,True,,
S10,404,harness,0,white_uav9,UAV,16175.0,3425.0,0,0,0,True,,
S10,404,harness,0,white_uav7,UAV,13750.0,600.0,0,0,0,True,,
S10,404,harness,0,white_uav1,UAV,17750.0,3775.0,0,0,0,True,,
S10,404,harness,0,white_uav4,UAV,15550.0,450.0,0,0,0,True,,
S10,404,harness,0,white_uav10,UAV,15850.0,3650.0,0,0,0,True,,
S10,405,harness,0,white_usv2,USV,12950.0,1725.0,4,1,2,False,9192,unknown
S10,405,harness,0,white_usv3,USV,13175.0,125.0,4,0,3,True,,
S10,405,harness,0,white_usv7,USV,12650.0,675.0,3,0,3,True,,
S10,405,harness,0,white_usv8,USV,12850.0,200.0,1,0,3,True,,
S10,405,harness,0,white_usv9,USV,13100.0,325.0,0,2,3,True,,
S10,405,harness,0,white_usv10,USV,14450.0,975.0,4,1,1,True,,
S10,405,harness,0,white_usv1,USV,12750.0,925.0,2,0,2,True,,
S10,405,harness,0,white_usv4,USV,13150.0,0.0,0,2,3,True,,
S10,405,harness,0,white_usv5,USV,13125.0,0.0,1,2,3,True,,
S10,405,harness,0,white_usv6,USV,13125.0,0.0,1,2,2,False,8823,unknown
S10,405,harness,0,white_uav8,UAV,16525.0,9750.0,0,0,0,True,,
S10,405,harness,0,white_uav1,UAV,18350.0,7925.0,0,0,0,True,,
S10,405,harness,0,white_uav7,UAV,13700.0,3650.0,0,0,0,True,,
S10,405,harness,0,white_uav10,UAV,17600.0,7475.0,0,0,0,True,,
S10,405,harness,0,white_uav4,UAV,15700.0,7025.0,0,0,0,True,,
S10,405,harness,0,white_uav5,UAV,14725.0,1725.0,0,0,0,True,,
S10,405,harness,0,white_uav9,UAV,17375.0,1825.0,0,0,0,True,,
S10,405,harness,0,white_uav3,UAV,18025.0,2650.0,0,0,0,True,,
S10,405,harness,0,white_uav2,UAV,18450.0,975.0,0,0,0,True,,
S10,405,harness,0,white_uav6,UAV,13000.0,275.0,0,0,0,True,,
S10,406,harness,0,white_usv1,USV,13050.0,2450.0,1,0,2,True,,
S10,406,harness,0,white_usv4,USV,12525.0,300.0,2,0,3,True,,
S10,406,harness,0,white_usv3,USV,12500.0,0.0,3,0,2,True,,
S10,406,harness,0,white_usv5,USV,12500.0,150.0,2,0,3,True,,
S10,406,harness,0,white_usv2,USV,12550.0,0.0,1,1,3,True,,
S10,406,harness,0,white_usv6,USV,12625.0,250.0,1,1,2,True,,
S10,406,harness,0,white_usv8,USV,12650.0,350.0,2,0,3,True,,
S10,406,harness,0,white_usv9,USV,12525.0,300.0,2,0,2,True,,
S10,406,harness,0,white_usv7,USV,12625.0,0.0,1,2,2,False,8288,unknown
S10,406,harness,0,white_usv10,USV,12550.0,1025.0,1,2,3,True,,
S10,406,harness,0,white_uav8,UAV,16125.0,10025.0,0,0,0,True,,
S10,406,harness,0,white_uav5,UAV,12550.0,7700.0,0,0,0,True,,
S10,406,harness,0,white_uav2,UAV,16700.0,7350.0,0,0,0,True,,
S10,406,harness,0,white_uav1,UAV,16050.0,3500.0,0,0,0,True,,
S10,406,harness,0,white_uav4,UAV,13450.0,2000.0,0,0,0,True,,
S10,406,harness,0,white_uav7,UAV,14500.0,2225.0,0,0,0,True,,
S10,406,harness,0,white_uav10,UAV,17250.0,6275.0,0,0,0,True,,
S10,406,harness,0,white_uav3,UAV,16325.0,1350.0,0,0,0,True,,
S10,406,harness,0,white_uav6,UAV,12650.0,575.0,0,0,0,True,,
S10,406,harness,0,white_uav9,UAV,16900.0,1000.0,0,0,0,True,,
S10,407,harness,0,white_usv1,USV,12525.0,2725.0,4,0,2,True,,
S10,407,harness,0,white_usv6,USV,12675.0,800.0,4,0,3,True,,
S10,407,harness,0,white_usv4,USV,12550.0,0.0,3,0,3,False,8771,unknown
S10,407,harness,0,white_usv3,USV,12650.0,0.0,1,1,5,True,,
S10,407,harness,0,white_usv9,USV,13500.0,750.0,2,1,2,True,,
S10,407,harness,0,white_usv10,USV,13125.0,1025.0,2,0,2,True,,
S10,407,harness,0,white_usv7,USV,12450.0,0.0,1,0,3,False,8771,unknown
S10,407,harness,0,white_usv2,USV,12500.0,0.0,1,1,2,True,,
S10,407,harness,0,white_usv5,USV,12925.0,0.0,1,2,2,False,8420,unknown
S10,407,harness,0,white_usv8,USV,12925.0,0.0,0,4,4,True,,
S10,407,harness,0,white_uav2,UAV,18325.0,9900.0,0,0,0,True,,
S10,407,harness,0,white_uav5,UAV,14175.0,8100.0,0,0,0,True,,
S10,407,harness,0,white_uav6,UAV,13650.0,3325.0,0,0,0,True,,
S10,407,harness,0,white_uav8,UAV,17700.0,8325.0,0,0,0,True,,
S10,407,harness,0,white_uav3,UAV,19025.0,3575.0,0,0,0,True,,
S10,407,harness,0,white_uav9,UAV,17825.0,4525.0,0,0,0,True,,
S10,407,harness,0,white_uav1,UAV,20350.0,3775.0,0,0,0,True,,
S10,407,harness,0,white_uav4,UAV,17925.0,825.0,0,0,0,True,,
S10,407,harness,0,white_uav7,UAV,14025.0,475.0,0,0,0,True,,
S10,407,harness,0,white_uav10,UAV,17875.0,4100.0,0,0,0,True,,
S10,408,harness,0,white_usv9,USV,14925.0,1800.0,3,0,3,True,,
S10,408,harness,0,white_usv5,USV,16100.0,675.0,3,1,4,True,,
S10,408,harness,0,white_usv3,USV,12825.0,400.0,2,0,2,False,8473,unknown
S10,408,harness,0,white_usv7,USV,12725.0,0.0,2,2,2,False,8473,unknown
S10,408,harness,0,white_usv4,USV,12600.0,0.0,1,0,2,False,8473,unknown
S10,408,harness,0,white_usv2,USV,12475.0,325.0,1,1,2,False,8473,unknown
S10,408,harness,0,white_usv6,USV,15175.0,0.0,1,1,3,True,,
S10,408,harness,0,white_usv8,USV,14200.0,0.0,2,0,4,True,,
S10,408,harness,0,white_usv10,USV,14225.0,1050.0,1,4,4,True,,
S10,408,harness,0,white_usv1,USV,15675.0,1050.0,3,0,2,True,,
S10,408,harness,0,white_uav3,UAV,18600.0,11975.0,0,0,0,True,,
S10,408,harness,0,white_uav4,UAV,16800.0,4900.0,0,0,0,True,,
S10,408,harness,0,white_uav6,UAV,17825.0,7550.0,0,0,0,True,,
S10,408,harness,0,white_uav5,UAV,17225.0,800.0,0,0,0,True,,
S10,408,harness,0,white_uav7,UAV,19275.0,4500.0,0,0,0,True,,
S10,408,harness,0,white_uav1,UAV,19900.0,8200.0,0,0,0,True,,
S10,408,harness,0,white_uav2,UAV,20300.0,1700.0,0,0,0,True,,
S10,408,harness,0,white_uav10,UAV,23125.0,10525.0,0,0,0,True,,
S10,408,harness,0,white_uav8,UAV,21450.0,3575.0,0,0,0,True,,
S10,408,harness,0,white_uav9,UAV,22100.0,1150.0,0,0,0,True,,
S10,409,harness,0,white_usv1,USV,13025.0,2550.0,6,0,2,True,,
S10,409,harness,0,white_usv8,USV,12775.0,1050.0,2,0,4,True,,
